URL,Response Code,News Error,Detected,Category
http://www.tescoentertainment.com/store/mp3/the-vienna-philharmonicrichard-wagnerkirsten-flagstadilona-steingruberhetty-plumacherotto-edelmannclaire-watsonoda-balsborgfrieda-roeslergrace-hoffmanmarianne-schechannie-delorie-solti--the-opera-conductor-vol-5-(1957)-die-walkure-act-iii-hier-bin-ich-vater-(brunnhilde-wotan-the-valkyries)/2:46249115,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/anonymousdaedalusleonardo-giustinianifrancesco-petrarchorlando-di-lassojohannes-bedynghampetrus-hedusgiovanni-razzifeo-belcarifilippo-de-luranoangelo-gardanoinnocentius-dammonis-razzi-g-o-vergin-santa-non-mabbandonare-gardano-a-stava-a-pie-de-la-croce-(praise-the-holy-virgin)-(ensemble-daedalus)/2%3A30048303,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/anonymousbrian-jonescharles-villiers-stanfordtraditionalcsar-franckdavid-hoganpatrick-hadleywilliam-levi-dawsonandrew-lloyd-webberstephen-adamsfrederick-edward-weatherlyhoratio-parkerbenjamin-brittenpavel-chesnokovedward-c-bairstowralph-vaughan-williamskenneth-leightonhubert-parry-with-heart-%26-voice/2%3A43871737,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/george-gershwingregg-bakerharolyn-blackwellcynthia-clareydamon-evanscynthia-haymonbruce-hubbardmarietta-simpsonwillard-whitelondon-philharmonic-orchestraglyndebourne-festival-chorus-porgy-&-bess-(opera-in-three-acts)-porgy-&-bess-act-iii-scene-2-oh-lawd-what-i-goin-dooh-gawd!-they-goin-make-him-look-on-crowns-face!/2:6942421,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/jules-massenetalain-fondaryorchestre-du-capitole-de-toulouseteresa-berganzachoeur-capitole-toulousejose-van-damisabelle-vernetmichel-plassonmarieange-todorovitch-massenet-don-quichotte-don-quichote--acte-i--une-place-publique--ah-!-ah-!-cest-vous-qui-lanciez-(dulcine-don-quichotte-juan)/2:36490029,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/anneliese-rothenbergertraditionaljohann-sebastian-bachhermann-preygeorge-frideric-handelvolksweisehermann-erdlenkarl-reineckeweihnachtslied-um-1600eduard-ebelfriedrich-silchervolksweise-aus-hessengeorg-christian-schemellivolksweise-aus-sterreich-stille-nacht--die-schnsten-weihnachtslieder/2%3A47301205,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/stockholm-strauss-orchestrajohan-christenssonjohann-strauss-iidaniel-buckardcoro-notturnopierre-gylberterika-anderssonanna-larsdotter-perssonmerete-l-meyerannamaria-krawekristina-hanssonhenrik-holmberg-strauss-ii-j-eine-nacht-in-venedig-eine-nacht-in-venedig-(a-night-in-venice)-act-ii-finale-2-lasset-die-andern-nur-tanzen-da!-(all)/2:35315683,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/jeanbaptiste-lullyopera-lafayette-orchestraadria-mccullochann-monoyiosopera-lafayette-chorusphilippe-quinaultdarren-perryfrancois-loupmiriam-dubrowrobert-getchellstephanie-houtzeeltara-mccredietony-bouttewilliam-sharp-lully-the-tragedy-of-armide-(opera-in-five-acts)-the-tragedy-of-armide-act-ii-scene-2-arretonsnous-ici-cest-dans-ce-lieu-fatal-(hidraot-armide)/2:18632983,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/jessye-normanphiladelphia-orchestrathe-philadelphia-orchestraphilharmonia-orchestrahector-berliozjohn-alerwestminster-choirsimon-estesjoseph-flummerfelt-berlioz-romeo-et-juliette-romo-et-juliette-symphonie-dramatique-op-17-final-rcitatif-du-pre-laurence-air-du-pre-laurence/2:16634745,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/baltimore-symphony-orchestrajubilant-sykesleonard-bernsteinstephen-schwartzmorgan-state-university-choirasher-edward-wulfmanpeabody-childrens-chorus-bernstein-mass-mass-confession-trope-easy-(first-blues-singer-second-rock-singer-second-blues-singer-third-rock-singer-third-blues-si/2:31600937,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/giuseppe-verdiopera-north-chorusalan-opieopera-north-orchestraalastair-milessusan-pattersondean-robinsonleonardo-capalbojane-irwinpaul-wadecamilla-roberts-verdi-nabucco-(sung-in-english)-nabucco-(sung-in-english)-part-ii-the-blasphemy-finale-the-moment-approaches-of-mans-retribution-(nabucco-abigail)/2:40079261,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/jeanbaptiste-lullyopera-lafayette-orchestraadria-mccullochann-monoyiosopera-lafayette-chorusphilippe-quinaultdarren-perryfrancois-loupmiriam-dubrowrobert-getchellstephanie-houtzeeltara-mccredietony-bouttewilliam-sharp-lully-the-tragedy-of-armide-(opera-in-five-acts)-the-tragedy-of-armide-act-i-scene-3-suivons-armide-et-chantons-sa-victoire-(phenice-chorus-sidonie)/2:18632991,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/alan-opieenglish-national-opera-chorusgiuseppe-verdiarthur-daviesenglish-national-opera-orchestrahelen-fieldjean-rigbyjohn-rawnsleyjohn-tomlinsonlinda-mcleodlinda-randsmark-richardsonmaurice-bowennorman-baileyshelagh-squiresterry-jenkins-giuseppe-verdi-rigoletto-(sung-in-english)-rigoletto-act-ii-somebody-came-and-stole-her-but-when/2:14659199,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/anonymousjames-gregorygabriel-faurphilippe-gaubertclaude-debussyjacques-hotteterrefranz-joseph-haydnjohann-sebastian-bachfelix-mendelssohnfranz-schubertcamille-saintsanschristoph-willibald-gluckludwig-van-beethovenjules-massenetisaac-albenizenrique-granadosmaria-theresia-von-paradisantonio-vivaldi-flute-recital--gregory-james--faure-g---gaubert-p---debussy-c---hotteterre-j---haydn-fj---mendelssohn-felix---sc/2%3A38508373,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/alban-berg-quartetaaron-copland40-most-beautiful-seriesedvard-griegorchestre-de-chambre-jeanfranois-paillardfelix-mendelssohnfrederick-deliusmaurice-ravelpyotr-ilyich-tchaikovskyralph-vaughan-williamsrobert-schumannsergei-rachmaninovtomaso-albinoniwolfgang-amadeus-mozart-40-most-beautiful-chilled-classics/2:55234105,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/hkan-hagegrdedvard-griegbergen-philharmonic-orchestraingebjorg-kosmosvein-sturla-hungnesmarita-solbergkari-simonsenandrea-braein-hovigbjorn-willberg-andersenstale-bjornhaugkari-postmahilde-haraldsen-sveenilkka-leppanentorbjorn-gulbrandsoy-grieg-peer-gynt-(complete-play-and-complete-incidental-music)-peer-gynt-op-23-act-iv-scene-6-profetens-juvel-(the-prophets-jewel)/2:35337553,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/bbc-philharmonic-orchestrasergei-rachmaninovgennady-bezzubenkovalexander-pushkinildar-abdrazakovpeter-brondersergey-murzaevmisha-didyk-rachmaninov-s-miserly-knight-(the)-[opera]-(abdrazakov-didyk-bbc-philharmonic-noseda)-skupoy-ritsa-(the-miserly-knight)-op-24-scene-2-like-the-young-libertine-awaiting-a-meeting-with-some-wily-harlot-(baron)/2:32965729,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/anonymousjohn-eliot-gardinercristobal-de-moralesgiovanni-pierluigi-da-palestrinaguillaume-dufaytoms-luis-de-victoriajean-moutonjacobus-clemens-non-papaorlando-di-lasso-choral-recital-monteverdi-choir--morales---victoria-tl---clements-non-papa---mouton-(pilgrimage-to-santiago)/2%3A57176121,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/anonymousstuttgart-collegium-iuvenumandreas-hammerschmidtfriedrich-silcherbarholomaus-gesiusgunter-raphaelleonhard-schroetertraditionaljohannes-eccardsethus-calvisiuskarl-riedeljohn-francis-wadepeter-corneliusheinrich-schutz-choral-recital-stuttgar-collegium-iuvenum--hammerschmidt-a---silcher-f---lang-h---gesius-b---raphael-g---schroeter/2%3A35118817,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/jose-carrerasantonio-galaliceu-grand-theatre-chorusliceu-grand-theatre-orchestracarlos-chaussonleonardo-baladamontserrat-caballstefano-palatchimiguel-solaluis-alvarezvictoria-vergarajesus-sanz-remirogregorio-pobladormiguel-lopez-galindoantonio-lluchjuan-pedro-garcia-marquez-balada-cristobal-colon-cristobal-colon-(christopher-columbus)-act-i-scene-3-cuando-yo-sea-rico-comprare-una-(choir-of-sailors)/2:32412075,400,,3/15/12,Other
http://www.tescoentertainment.com/store/mp3/sheila-armstronghalle-orchestracarl-orffpeter-hallbrian-rayner-cookmanchester-grammar-school-boys-choirhall-choirhall-orchestramaurice-handfordronald-frostmichael-ball-orff-carmina-burana-(the-national-gallery-collection)-carmina-burana-18-circa-mea-pectora-brc/2:60567875,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinisylvia-mcnair17921868lucia-valentini-terraniluciana-serracheryl-studerraul-gimenezwilliam-matteuzzisamuel-rameyruggero-raimondienzo-daralucio-gallo-il-viaggio-a-reims--sony-opera-house-il-viaggio-a-reims-comic-opera-in-one-act-inno-tedesco-or-che-regna-fra-le-genti/2:52441153,400,,3/8/12,Other
http://www.tescoentertainment.com/store/mp3/alexander-borodinvarious-artistssergei-rachmaninovmikhail-glinkamalashkin-manykinnevstruevnikolai-rimsky-korsakovanton-arenskyalexander-sergeyevich-dargomizhskywilhelm-richard-wagnerpeter-arnold-heisefini-henriquesrichard-hennebergaugust-korlingjean-sibeliuslangemullerhans-ernst-kroyerjohann-sebastian-bachcharles-gounodgeorges-bizet-male-singers-4-the-definitive-collection-of-the-19th-centurys-greatest-virtuosos-(pre1940-vintage-record)/2%3A46432311,400,,3/10/12,Other
http://www.tescoentertainment.com/store/mp3/jacques-ibertandr-vauquetensemble-serenata-genvebernard-demottazbernard-schenkelgregory-cassjeanjacques-baletlova-golovtchinermayumi-kamedapatrick-genetraul-esmeroderegis-plantevinren-meyerroger-birnstinglsteven-zlomkesven-forsberg-saintsans-carnaval-des-animaux--bizet-jeux-denfants--berio-opus-number-zoo--ibert-trois-pices-brves-trois-pices-brves/2:37881257,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/stephen-tiltonpiae-cantiones-theoderici-petri-nylandensisralph-vaughan-williamstraditionalanonymousgiovanni-pierluigi-da-palestrinapeter-warlockpatrick-hadleyhieronymus-praetoriushenry-john-gauntlettwilliam-byrdgustav-holstkenneth-leightoncharlesmarie-widorfrancis-poulencwilliam-waltonconrad-kocherfelix-mendelssohnherbert-howells-make-we-joy/2%3A43876541,400,,2/18/12,Other
http://www.tescoentertainment.com/store/mp3/michel-richard-de-lalandeensemble-orchestral-de-loiseaulyrepierre-cochereaurobert-veyronlacroixandr-sennedatclaude-maisonneuveroger-delmotteandr-delmottepierre-pierlotlouis-de-fromentjeanpierre-rampal-the-art-of-rampal-vol-2--chamber-music-symphonies-pour-les-soupers-du-roy-ii-tambourin/2:50143999,400,,3/8/12,Other
http://www.tescoentertainment.com/store/mp3/robert-worleanonymousvirtuosi-saxoniaemona-spagelehallenser-madrigalistengeorge-frideric-handelroman-trekel-mozart-l-sinfonia-da-caccia-jagd-symphonie---vivaldi-a-violin-concerto-op-8-no-10-la-caccia-(music-of-the-hunt)-alla-caccia-diana-cacciatrice-hwv-79-la-marche/2:46171987,400,,3/18/12,Other
http://www.tescoentertainment.com/store/mp3/stephen-gunzenhauserludwig-van-beethovengioachino-rossinifrederick-deliuswolfgang-amadeus-mozartemile-waldteufelfranz-joseph-haydnfelix-mendelssohnantonin-dvorkantonin-dvorakpyotr-ilyich-tchaikovskyjohannes-brahms-classical-moments-4-classical-music-for-the-home/2%3A26958345,400,,2/18/12,Other
http://www.tescoentertainment.com/store/mp3/wandsworth-school-boys-choirjohann-sebastian-bachneil-jenkinselly-amelingthe-london-bach-societyjohn-barrowsteinitz-bach-playersdame-janet-baker-ameling-&-baker--bach-st-matthew-passion-(arias-recitatives-and-choruses)-st-matthew-passion-bwv-244-part-i-recitative-wiewohl-mein-herz-in-tranen-schwimmt-(soprano)/2:50775671,400,,3/8/12,Other
http://www.tescoentertainment.com/store/mp3/traditionaljale-papilajohannes-brahmsclemens-brentanogustav-mahlerachim-von-arnimalban-bergalfred-mombertchristian-friedrich-hebbelrichard-straussheinrich-hartjohn-henry-mackaykarl-friedrich-henckell-vocal-recital-papila-jale--brahms-j-mahler-g-berg-a-strauss-r/2:30044449,400,,3/8/12,Other
http://www.tescoentertainment.com/store/mp3/aaron-coplandjacques-israelievitchsamuel-gardnerlukas-fossclaude-pascalmaurice-raveljacques-casteredeclaude-champagnesrul-irving-glickbela-bartokralph-vaughan-williamsblair-fairchildfranz-francois-schubertnicolai-rimskykorsakovchristoph-willibald-glucksergei-prokofievmaria-theresia-von-paradisfranz-riesjohann-sebastian-bachantonio-bazziniarvo-prt-israelievitch-jacques-suite-enfantine/2:50777601,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/jacques-offenbachjos-van-damrosalind-plowrightneil-shicoffrobert-tearsylvain-cambrelingorchestre-symphonique-de-l-opra-national-bruxelleskurt-rydl-offenbach-les-contes-dhoffmann-les-contes-dhoffmann-act-three-quastu-donc-(hoffmann-antonia-crespel-frantz-miracle)/2:38708477,400,,3/8/12,Other
http://www.tescoentertainment.com/store/mp3/barry-whiterichard-haymanandrew-lloyd-webbersidney-clarejay-gorneyjoe-brooksbarbra-streisandstevie-wonderevan-mccollelvis-presleyvera-matsonmaurice-jarrebuffy-saintmariemorris-albertjames-lastbilly-joelamanda-mcbroomwalter-scharfhenry-mayerbobby-vinton-loves-themes/2%3A58965119,400,,1/28/12,Other
http://www.tescoentertainment.com/store/mp3/arturo-toscaninigiacomo-puccinilicia-albanesefrancesco-valentinonicola-mosconaanne-mcknightgeorge-cehanovskysalvatore-baccaloninbc-symphony-orchestranbc-chorusjan-peerce-arturo-toscanini-licia-albanese-francesco-valentino-nicola-moscona-anne-mcknight-george-cehanovsky-salvatore-baccaloni-nbc-symphony-orchestra-nbc-chorus-puccini-la-bohme/2%3A60090913,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartlinz-landestheater-choirfranz-kalchmairlinz-bruckner-orchestraingrid-habermanndonna-ellenoliver-ringelhahnharald-pfeifferpiotr-beczala-mozart-die-entfuhrung-aus-dem-serail-die-entfuhrung-aus-dem-serail-(abduction-from-the-seraglio)-k-384-act-ii-recitative-and-aria-welcher-wechsel-herrscht-in-m/2:42223355,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/renata-tebaldirai-symphony-orchestra-milanwolfgang-amadeus-mozart-opera-arias-(soprano)-tebaldi-renata--verdi-g---puccini-g---gounod-cf---mozart-wa---boito-a---catalani-a-(teba-le-nozze-di-figaro-(the-marriage-of-figaro)-k-492-le-nozze-di-figaro-(the-marriage-of-figaro)-k-492-act-iv-deh-vieni-non/2:43160979,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/willi-boskovskyemanuel-brabecwiener-philharmonikervienna-philharmonicwilhelm-furtwngler-brahms--symphonies-nos-23-&-4-concerto-for-violin-violoncello-and-orchestra-in-a-minor-op102-concerto-for-violin-violoncello-and-orchestra-in-a-minor-op102--double-concerto--iiivivace-ma-non-troppo/2:18586733,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/pyotr-ilyich-tchaikovskyvarious-artistsfelix-mendelssohnantonin-dvorkottorino-respighigioachino-rossinicarl-maria-von-webermodest-mussorgskymaurice-ravelgeorges-bizetedvard-grieggabriel-faurjules-massenetludwig-van-beethovensamuel-barberjosef-suk-classical-chill-2--the-romantic-collection/2:43379277,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/giuseppe-verdiopera-north-chorusalan-opieopera-north-orchestraalastair-milessusan-pattersondean-robinsonleonardo-capalbojane-irwinpaul-wadecamilla-roberts-verdi-nabucco-(sung-in-english)-nabucco-(sung-in-english)-part-iii-the-prophecy-duet-oh-have-pity-on-a-father-in-his-madness!-(nabucco-abigail)/2:40079277,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/san-carlo-theatre-chorusgiacomo-puccinirenata-tebaldielda-ribettisan-carlo-theatre-orchestragianni-avolantigiacomo-laurivolpigiulio-nericarlo-badiolitito-gobbisilvio-santarellisaturno-meletti-puccini-g-boheme-(la)-[opera]-(1954)-la-boheme-act-i-ehi!-rodolfo!-(schaunard)/2:43160397,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/piotr-beczalalinz-bruckner-orchestrawolfgang-amadeus-mozartfranz-kalchmairlinz-landestheater-choiringrid-habermannoliver-ringelhahnharald-pfeifferdonna-ellen-mozart-die-entfuhrung-aus-dem-serail-die-entfuhrung-aus-dem-serail-(abduction-from-the-seraglio)-k-384-act-i-trio-marsch!-marsch!-marsch!-trollt-euch-fort!-(se/2:42223349,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/maria-callasorchestra-del-teatro-alla-scala-milanogiacomo-puccinianna-moffogiuseppe-di-stefanomanuel-spataforaorchestra-del-teatro-alla-scala-milanoantonino-vottorolando-panerainicola-zaccaria-la-bohme--puccini-oh-dio!-mimi!-(rodolfo-schaunard-mim-musetta-marcello-colline)-(1997-digital-remaster)/2:35687069,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinitito-gobbicesare-sterbinigiuseppe-nessiluigi-alvanicola-rossilemeniorchestra-del-teatro-alla-scala-milanoanna-maria-canalipierluigi-latinuccicarlo-maria-giulinicoro-del-teatro-alla-scala-milanomelchiorre-luisemaria-callas-rossini-barbiere-de-siviglia-(il)-(callas-gobbi)-(1956)/2%3A18616733,400,,2/12/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinibeniamino-giglianonymoussebastian-yradiervincenzo-di-chiaraernesto-de-curtisstanislas-gastaldonferdinando-russoemanuele-nutileeduardo-di-capuasalvatore-cardilloteodoro-cottrauruggero-leoncavalloluigi-denzagiambattista-de-curtislibero-boviofrancesco-paolo-tostiernesto-tagliaferrinicola-valentegiuseppe-cioffigigi-pisanoevemero-nardella-beniamino-gigli-vol-9/2%3A45262303,400,,2/12/12,Other
http://www.tescoentertainment.com/store/mp3/sanacoreanonymeensemble-percevalkatia-carguy-robertkatia-caranneelonore-bovonanne-garcenotchristine-lavdertania-pividorisbastien-benotjeanluc-redureauvincent-richardchristophe-tellard-tournoi-des-dames--la-femme-dans-la-lyrique-franaise-au-xii-me-&-xiii-me-sicles-ainsi-doit-on-aller/2:48440019,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/richard-lewisthe-pro-arte-orchestrasir-arthur-sullivanelsie-morisonjohn-cameronsir-malcolm-sargentthe-pro-arte-orchestramarjorie-thomas-gilbert-&-sullivan-the-gondoliers-the-gondoliers-(or-the-king-of-barataria)-act-i-then-one-of-us-will-be-a-queen-(gianetta-tessa-marco-giuseppe)/2:35712635,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartwiener-philharmonikervienna-philharmonic-orchestrathe-vienna-state-opera-chorusanny-felbermayerhilde-rsslmajdanmurray-dickiecesare-siepiharald-prglhfalfred-poellhilde-guedenlisa-della-casasuzanne-dancofernando-corenaerich-kleiber-mozart-le-nozze-di-figaro-[1955]-(highlights)-le-nozze-di-figaro-act-i-non-so-pi-cosa-son/2:41841401,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartwiener-philharmonikervienna-philharmonic-orchestrathe-vienna-state-opera-chorusanny-felbermayerhilde-rsslmajdanmurray-dickiecesare-siepiharald-prglhfalfred-poellhilde-guedenlisa-della-casasuzanne-dancofernando-corenaerich-kleiber-mozart-le-nozze-di-figaro-[1955]-(highlights)-le-nozze-di-figaro-act-iii-sullariache-soave-zefiretto/2:41841417,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/san-carlo-theatre-orchestragiacomo-puccinirenata-tebaldisan-carlo-theatre-chorustito-gobbicarlo-badiolisilvio-santarellisaturno-melettigiacomo-laurivolpigianni-avolantielda-ribettigiulio-neri-puccini-g-boheme-(la)-[opera]-(1954)-la-boheme-act-iii-mimi!-(marcello)/2:43160425,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/richard-lewissir-arthur-sullivanthe-pro-arte-orchestraelsie-morisonowen-brannigansir-malcolm-sargentthe-pro-arte-orchestrajohn-cameronmarjorie-thomas-gilbert-&-sullivan-the-gondoliers-the-gondoliers-(or-the-king-of-barataria)-act-i-do-not-give-way-(don-alhambra-gianetta-tessa-marco-giuseppe)/2:35712633,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/nicola-ghiuselevjacques-offenbachorchestre-de-la-socit-des-concerts-du-conservatoireandr-mallabreranicolai-geddajeanchristophe-benoitjacques-pruvostorchestre-de-la-socit-des-concerts-du-conservatoireandr-cluytensjeanpierre-laffagechoeurs-ren-duclos-offenbach-les-contes-dhoffmann-les-contes-dhoffmann-(2003-digital-remaster)-act-i-je-vous-dis-moi-quun-malheur-me-menace-(hoffmann-lindorf-nathanal-her/2:38345797,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/ruggero-leoncavallolondon-philharmonic-orchestraalan-opiethe-geoffrey-mitchell-choirdennis-oneillpeter-kay-childrens-choirpeter-bronderpeter-hallpeter-parfittrosa-mannionwilliam-dazeley-leoncavallo-pagliacci-(sung-in-english)-act-i-duet-its-you!-i-thought-that-you-had-gone-with-canio/2:14689617,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/aulis-sallinentapiola-chamber-choirniklas-spangbergsanteri-kinnunenfinnish-philharmonic-choirhelsinki-philharmonic-orchestrakirsi-thumjussi-myllystuomas-tuloiselamari-palolaura-nykanenjyrki-anttilatuomas-katajalaherman-wallentommi-hakalaarttu-katajajyrki-korhonenjanne-sundqvistlilli-paasikiviriikka-rantanen-sallinen-a-kuningas-lahtee-ranskaan--[opera]-(kamu)-kuningas-lahtee-ranskaan--op-53-act-i-scene-1-eiko-opetella-puhumaan-tytot-(the-nice-caroline-the-caroline-with-the-t/2:36279159,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/giuseppe-verdimario-rossianita-cerquettimario-orticacarlo-tagliabueboris-christoffmario-zorgnottigiuliano-ferreinmiti-truccato-pagetommaso-soleysante-andreoliwalter-artiolicristiano-dalamangascoro-e-orchestra-della-rai-di-torino-giuseppe-verdi--i-vespri-siciliani-i-vespri-siciliani--act-iv--o-donna!/2:45718031,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/ylioppilaskunnan-laulajat-male-voice-choirarmas-launiseevaliisa-saarinenkampin-laulu-chamber-choirlassi-virtanenfinnish-radio-symphony-orchestrailkka-hamalainenannakristiina-kaappolaraimo-laukkaaki-alamikkotervokai-lehtinenraili-viljakainenjaakko-kortekangastiina-penttinentuomas-katajalaarttu-kataja-launis-aslak-hetta-aslak-hetta-act-iii-nouse!-jo-luonto-lovesta-nouse!-(chorus-unna-aslak-lanni-shouter)/2:36281767,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinimaria-callasmilan-teatro-alla-scala-chorusmilan-teatro-alla-scala-orchestranicola-rossilemenitito-gobbipierluigi-latinuccimelchiorre-luiseluigi-alvaanna-maria-canali-rossini-g-the-barber-of-seville-[opera]-(1956)-il-barbiere-di-siviglia-(the-barber-of-seville)-act-ii-recitativo-ma-vedi-mio-destino!-(bartolo)/2:43161275,400,,3/13/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinijoseph-schmidtteodoro-cottraufrancesco-paolo-tostiernesto-tagliaferrivincenzo-de-crescenzoeduardo-di-capuapietro-labriolaluigi-biscardiruggero-leoncavallosebastian-yradieranonymousjos-serranoluigi-denzaarturo-buzzipeccia-joseph-schmidt-vol-3-famous-tenor-hits-canzoni-(19301937)/2%3A45115199,400,,2/12/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossiniluigi-alvatito-gobbifritz-ollendorfnicola-zachariagabriella-carturanmario-carlinlondon-chorusthe-philarmoniaalceo-gallieramaria-callas-luigi-alva-tito-gobbi-fritz-ollendorf-nicola-zacharia-gabriella-carturan-mario-carlin-london-chorus-philarmonia-orchestra-alceo-galliera-rossini-le-barbier-de-seville/2%3A50389729,400,,2/12/12,Other
http://www.tescoentertainment.com/store/mp3/carl-orffmartha-modlbavarian-radio-symphony-orchestramartha-mdlbavarian-radio-chorusfritz-uhlpaul-kuenkurt-bohmecarlos-alexanderjosef-traxelmarianne-radevwilliam-dooleylilian-bennigsen-orff-c-antigonae-antigonae-act-i-zuletzt-als-weiter-nichts-zu-forschen-war-spricht-einer-(wachter)/2:37790141,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/wolfgang-amadeus-mozartwiener-philharmonikervienna-philharmonic-orchestrathe-vienna-state-opera-chorusanny-felbermayerhilde-rsslmajdanmurray-dickiecesare-siepiharald-prglhfalfred-poellhilde-guedenlisa-della-casasuzanne-dancofernando-corenaerich-kleiber-mozart-le-nozze-di-figaro-[1955]-(highlights)-le-nozze-di-figaro-act-ii-porgi-amor/2:41841405,400,,3/12/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossiniorchestra-del-teatro-alla-scala-di-milanoorchestra-del-teatro-alla-scala-milanopiero-de-palmajolanda-gardino-il-turco-in-italia-(the-turk-in-italy)-(opera-in-two-acts)-il-turco-in-italia-(the-turk-in-italy)-act-i-scene-1-nostra-patria-e-il-mondo-intero/2:10015473,400,,3/9/12,Other
http://www.tescoentertainment.com/store/mp3/arthur-fiedlerjacob-gadefryderyk-chopinruggero-leoncavallohenry-bishopfrantisek-drdlagioachino-rossiniludwig-van-beethoventraditionaljascha-heifetzgrigoras-dinicugiacomo-puccinisergei-rachmaninovfelix-mendelssohnjohann-sebastian-bachanton-arenskysandor-harmatiaram-ilyich-khachaturian-greats-of-the-gramophone-vol-1/2%3A60596783,400,,3/11/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossiniorchestra-del-teatro-alla-scala-di-milanoorchestra-del-teatro-alla-scala-milanocoro-del-teatro-alla-scala-milano-il-turco-in-italia-(the-turk-in-italy)-(opera-in-two-acts)-il-turco-in-italia-(the-turk-in-italy)-act-i-scene-3-evviva-damore-il-foco-vitale/2:10015531,400,,3/9/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossiniorchestra-del-teatro-alla-scala-di-milanoorchestra-del-teatro-alla-scala-milanojolanda-gardinocoro-del-teatro-alla-scala-milano-il-turco-in-italia-(the-turk-in-italy)-(opera-in-two-acts)-il-turco-in-italia-(the-turk-in-italy)-act-i-scene-3-gran-meraviglie/2:10015525,400,,3/9/12,Other
http://www.tescoentertainment.com/store/mp3/gioachino-rossinibratislava-chamber-choirsalvatore-cordellasimon-edwardsorchestra-internazionale-d-italiavolodymyr-deynekasoonwon-kangmassimiliano-chiarollainga-balabanovacosimo-damatofilippo-morace-rossini-g-ivanhoe-[opera]-(festival-della-valle-ditria-di-martina-franca-2001)-ivanhoe-act-i-scene-3-ismael!-(pilgrim-ismael)/2:41760757,400,,3/9/12,Other
http://www.tescoentertainment.com/store/mp3/edvard-grieghkan-hagegrdbergen-philharmonic-orchestraingebjorg-kosmosvein-sturla-hungnesmarita-solbergkari-simonsenandrea-braein-hovigbjorn-willberg-andersenstale-bjornhaugkari-postmahilde-haraldsen-sveenilkka-leppanentorbjorn-gulbrandsoy-grieg-peer-gynt-(complete-play-and-complete-incidental-music)-peer-gynt-op-23-act-i-scene-2-bryllupsmarsj-(wedding-march)/2:35337499,400,,3/13/12,Other
